4,908
3.998,888
3.996,872
3.994,856
3.99201,832
3.99001,812
3.98801,792
3.98602,776
3.98403,756
3.98204,740
3.98004,720
3.97805,704
3.97607,688
3.97408,672
3.97209,656
3.9701,640
3.96812,624
3.96614,612
3.96415,604
3.96217,592
3.96019,576
3.95821,564
3.95623,552
3.95425,544
3.95227,524
3.9503,508
3.94832,496
3.94635,484
3.94438,472
3.9424,460
3.94043,452
3.93846,444
3.93649,436
3.93453,424
3.93256,416
3.93059,404
3.92863,396
3.92666,392
3.9247,384
3.92274,380
3.92078,372
3.91881,368
3.91686,364
3.9149,360
3.91294,352
3.91098,348
3.90903,340
3.90707,336
3.90512,328
3.90317,328
3.90122,320
3.89926,312
3.89732,304
3.89537,304
3.89342,300
3.89147,300
3.88953,292
3.88758,292
3.88564,288
3.88369,288
3.88175,284
3.87981,276
3.87787,272
3.87593,268
3.874,268
3.87206,268
3.87012,264
3.86819,260
3.86625,252
3.86432,248
3.86239,244
3.86046,244
3.85853,240
3.8566,236
3.85467,236
3.85274,236
3.85082,236
3.84889,232
3.84697,232
3.84504,220
3.84312,216
3.8412,212
3.83928,208
3.83736,204
3.83544,204
3.83352,200
3.8316,196
3.82969,196
3.82777,192
3.82586,192
3.82395,188
3.82203,188
3.82012,188
3.81821,180
3.8163,176
3.8144,176
3.81249,176
3.81058,176
3.80868,172
3.80677,168
3.80487,168
3.80297,164
3.80107,160
3.79917,160
3.79727,156
3.79537,156
3.79347,156
3.79157,156
3.78968,156
3.78778,156
3.78589,156
3.784,156
3.7821,156
3.78021,152
3.77832,148
3.77643,148
3.77455,148
3.77266,148
3.77077,148
3.76889,148
3.767,148
3.76512,144
3.76324,144
3.76135,144
3.75947,144
3.75759,144
3.75571,140
3.75384,140
3.75196,140
3.75008,140
3.74821,136
3.74633,132
3.74446,128
3.74259,128
3.74072,124
3.73885,124
3.73698,124
3.73511,120
3.73324,120
3.73138,120
3.72951,116
3.72765,116
3.72578,116
3.72392,116
3.72206,116
3.7202,116
3.71834,116
3.71648,116
3.71462,116
3.71276,116
3.7109,112
3.70905,112
3.70719,112
3.70534,108
3.70349,108
3.70164,108
3.69979,108
3.69794,108
3.69609,108
3.69424,108
3.69239,108
3.69055,108
3.6887,108
3.68686,108
3.68501,104
3.68317,104
3.68133,100
3.67949,100
3.67765,96
3.67581,88
3.67397,88
3.67213,88
3.6703,84
3.66846,80
3.66663,80
3.6648,80
3.66296,80
3.66113,80
3.6593,80
3.65747,80
3.65564,80
3.65381,80
3.65199,80
3.65016,80
3.64834,80
3.64651,80
3.64469,80
3.64287,80
3.64105,80
3.63922,80
3.63741,72
3.63559,72
3.63377,72
3.63195,72
3.63014,72
3.62832,72
3.62651,72
3.62469,72
3.62288,72
3.62107,72
3.61926,72
3.61745,72
3.61564,68
3.61383,68
3.61203,68
3.61022,68
3.60841,68
3.60661,68
3.60481,60
3.60301,60
3.6012,60
3.5994,60
3.5976,60
3.5958,60
3.59401,60
3.59221,60
3.59041,60
3.58862,60
3.58682,60
3.58503,60
3.58324,60
3.58145,60
3.57966,60
3.57787,60
3.57608,60
3.57429,60
3.5725,60
3.57072,60
3.56893,60
3.56715,56
3.56536,56
3.56358,56
3.5618,56
3.56002,56
3.55824,56
3.55646,56
3.55468,56
3.5529,56
3.55113,56
3.54935,56
3.54758,56
3.5458,56
3.54403,56
3.54226,56
3.54049,56
3.53872,56
3.53695,56
3.53518,56
3.53341,56
3.53164,56
3.52988,56
3.52811,56
3.52635,52
3.52459,52
3.52282,52
3.52106,52
3.5193,52
3.51754,52
3.51578,52
3.51402,52
3.51227,52
3.51051,52
3.50876,52
3.507,52
3.50525,52
3.5035,52
3.50174,52
3.49999,52
3.49824,52
3.49649,52
3.49475,52
3.493,52
3.49125,52
3.48951,52
3.48776,52
3.48602,52
3.48427,52
3.48253,52
3.48079,52
3.47905,52
3.47731,52
3.47557,52
3.47383,52
3.4721,52
3.47036,40
3.46863,32
3.46689,32
3.46516,24
3.46343,24
3.46169,24
3.45996,24
3.45823,24
3.4565,24
3.45478,24
3.45305,24
3.45132,24
3.4496,24
3.44787,24
3.44615,24
3.44442,24
3.4427,24
3.44098,24
3.43926,24
3.43754,24
3.43582,24
3.4341,24
3.43239,24
3.43067,24
3.42896,24
3.42724,24
3.42553,24
3.42382,24
3.4221,24
3.42039,24
3.41868,24
3.41697,24
3.41526,24
3.41356,24
3.41185,24
3.41014,24
3.40844,24
3.40673,24
3.40503,24
3.40333,24
3.40163,24
3.39993,24
3.39823,24
3.39653,24
3.39483,24
3.39313,24
3.39143,24
3.38974,24
3.38804,24
3.38635,24
3.38466,24
3.38296,24
3.38127,24
3.37958,24
3.37789,20
3.3762,20
3.37452,20
3.37283,20
3.37114,20
3.36946,20
3.36777,20
3.36609,20
3.3644,20
3.36272,20
3.36104,20
3.35936,20
3.35768,20
3.356,20
3.35432,20
3.35265,20
3.35097,20
3.3493,20
3.34762,20
3.34595,16
3.34427,16
3.3426,16
3.34093,16
3.33926,16
3.33759,16
3.33592,16
3.33425,16
3.33259,16
3.33092,16
3.32925,16
3.32759,16
3.32593,16
3.32426,16
3.3226,16
3.32094,16
3.31928,16
3.31762,16
3.31596,16
3.3143,16
3.31265,16
3.31099,16
3.30933,16
3.30768,16
3.30603,16
3.30437,16
3.30272,16
3.30107,16
3.29942,16
3.29777,16
3.29612,16
3.29447,16
3.29282,16
3.29118,16
3.28953,16
3.28789,16
3.28624,16
3.2846,16
3.28296,16
3.28132,16
3.27968,16
3.27804,16
3.2764,16
3.27476,16
3.27312,16
3.27149,16
3.26985,16
3.26821,16
3.26658,16
3.26495,16
3.26331,16
3.26168,16
3.26005,16
3.25842,16
3.25679,16
3.25516,16
3.25354,16
3.25191,16
3.25028,16
3.24866,16
3.24703,16
3.24541,16
3.24379,16
3.24217,16
3.24055,16
3.23893,16
3.23731,16
3.23569,16
3.23407,16
3.23245,16
3.23084,16
3.22922,16
3.22761,16
3.22599,16
3.22438,16
3.22277,16
3.22116,16
3.21955,16
3.21794,16
3.21633,16
3.21472,16
3.21311,16
3.2115,16
3.2099,16
3.20829,16
3.20669,16
3.20509,16
3.20348,16
3.20188,16
3.20028,16
3.19868,16
3.19708,16
3.19548,16
3.19389,16
3.19229,16
3.19069,16
3.1891,16
3.1875,16
3.18591,12
3.18432,12
3.18272,12
3.18113,12
3.17954,12
3.17795,12
3.17636,12
3.17477,12
3.17319,12
3.1716,12
3.17001,12
3.16843,12
3.16685,12
3.16526,12
3.16368,12
3.1621,12
3.16052,12
3.15894,12
3.15736,12
3.15578,12
3.1542,12
3.15262,12
3.15105,12
3.14947,12
3.1479,12
3.14632,12
3.14475,12
3.14318,12
3.14161,12
3.14003,12
3.13846,12
3.1369,12
3.13533,12
3.13376,12
3.13219,12
3.13063,12
3.12906,12
3.1275,12
3.12593,12
3.12437,12
3.12281,12
3.12125,12
3.11969,12
3.11813,12
3.11657,12
3.11501,12
3.11345,12
3.11189,12
3.11034,12
3.10878,12
3.10723,12
3.10568,12
3.10412,12
3.10257,12
3.10102,12
