4,832
3.998,816
3.996,796
3.994,780
3.99201,760
3.99001,740
3.98801,724
3.98602,704
3.98403,688
3.98204,668
3.98004,652
3.97805,636
3.97607,620
3.97408,604
3.97209,588
3.9701,576
3.96812,560
3.96614,540
3.96415,524
3.96217,508
3.96019,500
3.95821,488
3.95623,472
3.95425,460
3.95227,452
3.9503,444
3.94832,440
3.94635,432
3.94438,416
3.9424,396
3.94043,392
3.93846,384
3.93649,376
3.93453,368
3.93256,364
3.93059,356
3.92863,348
3.92666,344
3.9247,336
3.92274,328
3.92078,316
3.91881,316
3.91686,304
3.9149,300
3.91294,296
3.91098,296
3.90903,288
3.90707,284
3.90512,280
3.90317,280
3.90122,276
3.89926,276
3.89732,276
3.89537,276
3.89342,272
3.89147,268
3.88953,260
3.88758,252
3.88564,252
3.88369,252
3.88175,248
3.87981,248
3.87787,248
3.87593,240
3.874,236
3.87206,236
3.87012,236
3.86819,236
3.86625,228
3.86432,224
3.86239,224
3.86046,224
3.85853,224
3.8566,224
3.85467,224
3.85274,224
3.85082,220
3.84889,216
3.84697,212
3.84504,212
3.84312,212
3.8412,212
3.83928,212
3.83736,204
3.83544,204
3.83352,204
3.8316,204
3.82969,204
3.82777,204
3.82586,204
3.82395,204
3.82203,196
3.82012,196
3.81821,196
3.8163,196
3.8144,196
3.81249,196
3.81058,196
3.80868,196
3.80677,196
3.80487,196
3.80297,196
3.80107,196
3.79917,192
3.79727,192
3.79537,192
3.79347,192
3.79157,188
3.78968,188
3.78778,188
3.78589,188
3.784,188
3.7821,188
3.78021,188
3.77832,180
3.77643,180
3.77455,180
3.77266,180
3.77077,180
3.76889,180
3.767,180
3.76512,180
3.76324,180
3.76135,180
3.75947,180
3.75759,180
3.75571,180
3.75384,180
3.75196,180
3.75008,180
3.74821,180
3.74633,180
3.74446,180
3.74259,180
3.74072,180
3.73885,180
3.73698,180
3.73511,180
3.73324,180
3.73138,180
3.72951,180
3.72765,180
3.72578,180
3.72392,180
3.72206,180
3.7202,180
3.71834,180
3.71648,180
3.71462,180
3.71276,180
3.7109,172
3.70905,172
3.70719,172
3.70534,172
3.70349,168
3.70164,168
3.69979,168
3.69794,168
3.69609,168
3.69424,164
3.69239,164
3.69055,164
3.6887,164
3.68686,164
3.68501,164
3.68317,164
3.68133,164
3.67949,164
3.67765,164
3.67581,160
3.67397,160
3.67213,156
3.6703,148
3.66846,148
3.66663,148
3.6648,148
3.66296,148
3.66113,148
3.6593,148
3.65747,148
3.65564,148
3.65381,148
3.65199,148
3.65016,148
3.64834,148
3.64651,148
3.64469,148
3.64287,148
3.64105,148
3.63922,148
3.63741,148
3.63559,144
3.63377,144
3.63195,144
3.63014,144
3.62832,144
3.62651,144
3.62469,144
3.62288,144
3.62107,144
3.61926,144
3.61745,144
3.61564,144
3.61383,144
3.61203,144
3.61022,140
3.60841,140
3.60661,140
3.60481,128
3.60301,128
3.6012,128
3.5994,128
3.5976,128
3.5958,128
3.59401,128
3.59221,128
3.59041,128
3.58862,128
3.58682,128
3.58503,128
3.58324,128
3.58145,128
3.57966,128
3.57787,128
3.57608,128
3.57429,128
3.5725,128
3.57072,128
3.56893,128
3.56715,128
3.56536,128
3.56358,128
3.5618,128
3.56002,128
3.55824,128
3.55646,128
3.55468,128
3.5529,128
3.55113,128
3.54935,128
3.54758,128
3.5458,128
3.54403,128
3.54226,128
3.54049,128
3.53872,128
3.53695,116
3.53518,116
3.53341,116
3.53164,116
3.52988,116
3.52811,116
3.52635,116
3.52459,116
3.52282,116
3.52106,116
3.5193,116
3.51754,116
3.51578,116
3.51402,116
3.51227,116
3.51051,116
3.50876,116
3.507,116
3.50525,116
3.5035,116
3.50174,116
3.49999,116
3.49824,116
3.49649,116
3.49475,116
3.493,116
3.49125,116
3.48951,116
3.48776,116
3.48602,116
3.48427,116
3.48253,116
3.48079,116
3.47905,116
3.47731,116
3.47557,116
3.47383,116
3.4721,116
3.47036,116
3.46863,116
3.46689,116
3.46516,116
3.46343,116
3.46169,116
3.45996,116
3.45823,116
3.4565,116
3.45478,116
3.45305,116
3.45132,116
3.4496,116
3.44787,116
3.44615,116
3.44442,116
3.4427,116
3.44098,116
3.43926,116
3.43754,116
3.43582,116
3.4341,116
3.43239,116
3.43067,116
3.42896,116
3.42724,116
3.42553,116
3.42382,116
3.4221,116
3.42039,116
3.41868,116
3.41697,116
3.41526,116
3.41356,116
3.41185,116
3.41014,116
3.40844,108
3.40673,108
3.40503,108
3.40333,108
3.40163,108
3.39993,108
3.39823,108
3.39653,108
3.39483,108
3.39313,108
3.39143,108
3.38974,108
3.38804,108
3.38635,108
3.38466,108
3.38296,108
3.38127,108
3.37958,108
3.37789,108
3.3762,108
3.37452,108
3.37283,108
3.37114,108
3.36946,108
3.36777,108
3.36609,108
3.3644,108
3.36272,108
3.36104,108
3.35936,108
3.35768,108
3.356,108
3.35432,108
3.35265,108
3.35097,108
3.3493,108
3.34762,108
3.34595,108
3.34427,108
3.3426,108
3.34093,108
3.33926,108
3.33759,108
3.33592,108
3.33425,108
3.33259,108
3.33092,108
3.32925,108
3.32759,108
3.32593,108
3.32426,108
3.3226,108
3.32094,108
3.31928,108
3.31762,108
3.31596,108
3.3143,108
